CREATE_DATE,OPERATOR,TYPE,PARTNUMBER,LOTID,VERSION,UNIT,DATA_VOL,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20,AVERAGE,DATA_MIN,DATA_MAX,DATA_RANGE,SU,SL,UCL,LCL,RS_UCL,USER_COMMENT,ISSUE_NO
20230204205126,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00A07-6V6,H0PR000305,0,%,5,110.3,112.4,111.1,117.8,118.9,,,,,,,,,,,,,,,,114.1,110.3,118.9,8.6,180.0,50.0,180.0,50.0,30.0,,S20230204025
20230204212028,HVPRO105,SM2F1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0XO000305,0,%,5,119.6,122.4,125.8,121.3,118.6,,,,,,,,,,,,,,,,121.54,118.6,125.8,7.2,180.0,50.0,180.0,50.0,30.79,,S20230204026
20230204212028,HVPRO105,SM2F2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0HR000305,0,%,5,113.5,118.4,122.5,117.4,121.3,,,,,,,,,,,,,,,,118.62,113.5,122.5,9.0,180.0,50.0,180.0,50.0,30.79,,S20230204027
20230204212028,HVPRO105,SM2G1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0XL000305,0,%,5,118.4,122.5,119.4,123.6,120.5,,,,,,,,,,,,,,,,120.88,118.4,123.6,5.2,180.0,50.0,180.0,50.0,30.79,,S20230204028
20230204212623,HVPRO105,SM2G2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0HA000305,0,%,5,117.8,120.9,124.3,119.8,121.6,,,,,,,,,,,,,,,,120.88,117.8,124.3,6.5,180.0,50.0,180.0,50.0,30.79,,S20230204029
20230204212623,HVPRO105,SM2H1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,H0KA000305,0,%,5,117.8,113.5,118.4,122.6,119.9,,,,,,,,,,,,,,,,118.44,113.5,122.6,9.1,180.0,50.0,180.0,50.0,30.79,,S20230204030
20230204212623,HVPRO105,SM2H2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0ZE000305,0,%,5,117.5,120.8,123.7,119.7,124.6,,,,,,,,,,,,,,,,121.26,117.5,124.6,7.1,180.0,50.0,180.0,50.0,30.79,,S20230204031
20230204212623,HVPRO105,SM-2C1 SOLDER PASTE VOLUME BGA PAD,M393A8G40CB4-CWEBY-6KC,T0PZ000305,0,%,5,108.7,112.5,117.4,121.7,119.6,,,,,,,,,,,,,,,,115.98,108.7,121.7,13.0,180.0,50.0,180.0,50.0,30.0,,S20230204032
20230204212623,HVPRO105,SM-2C2 SOLDER PASTE VOLUME BGA PAD,M393A8G40CB4-CWEBY-6KC,T0PZ000305,1,%,5,113.5,118.8,121.4,117.5,114.9,,,,,,,,,,,,,,,,117.22,113.5,121.4,7.9,180.0,50.0,180.0,50.0,30.0,,S20230204033
20230204212623,HVPRO105,SM-2D1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0XV000305,0,%,5,114.8,118.5,122.7,117.7,121.8,,,,,,,,,,,,,,,,119.1,114.8,122.7,7.9,180.0,50.0,180.0,50.0,30.0,,S20230204034
20230204212623,HVPRO105,SM-2D2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0XH000305,0,%,5,118.7,114.9,119.3,122.8,118.6,,,,,,,,,,,,,,,,118.86,114.9,122.8,7.9,180.0,50.0,180.0,50.0,30.0,,S20230204035
20230205202559,HVPQC010,SM-E SOLDER PASTE VOLUME BGA PAD,M471A2G43CB2-CWEDY-60B,T0R2000305,0,%,5,107.3,110.4,106.8,114.1,120.8,,,,,,,,,,,,,,,,111.88,106.8,120.8,14.0,180.0,50.0,120.97,106.73,26.11,,
20230205202559,HVPQC010,SM-H SOLDER PASTE VOLUME BGA PAD,M393A8G40CB4-CWEBY-6KC,T0N3000305,0,%,5,110.1,109.5,116.8,120.3,107.2,,,,,,,,,,,,,,,,112.78,107.2,120.3,13.1,180.0,50.0,121.33,106.44,27.28,,
20230110135453,HVPQC010,D5-R/D-YRT10 ROUTING PCB DIMENSION CHECK A,M321R8GA0BB0-CQKMS-6GB,T0CI000302,0,MM,6,133.386,133.389,133.393,133.39,133.381,133.382,,,,,,,,,,,,,,,133.387,133.381,133.393,0.012,133.48,133.22,133.48,133.22,0.13,YRT-10,
20230110135453,HVPQC010,D4-L/RD-YRT02 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEBY-6SB,T0C2000302,0,MM,6,133.376,133.35,133.364,133.368,133.357,133.362,,,,,,,,,,,,,,,133.363,133.35,133.376,0.026,133.48,133.22,133.43,133.29,0.094,YRT-02,
20230110135453,HVPQC010,D5-R/D-RT05 ROUTING PCB DIMENSION CHECK A,M321R8GA0BB0-CQKMS-6GB,T0EL000302,0,MM,6,133.385,133.387,133.388,133.389,133.379,133.38,,,,,,,,,,,,,,,133.385,133.379,133.389,0.01,133.48,133.22,133.48,133.22,0.1,RT-05,
20230110135453,HVPQC010,D5-U/D-RT2 ROUTING PCB DIMENSION CHECK A,M323R1GB4BB0-CQKOL-6YB,T0CR000302,0,MM,6,133.321,133.331,133.331,133.329,133.33,133.335,,,,,,,,,,,,,,,133.33,133.321,133.335,0.014,133.48,133.22,133.48,133.22,0.13,RT-02,
20230110135453,HVPQC010,D5-U/D-RT6 ROUTING PCB DIMENSION CHECK A,M323R1GB4BB0-CQKOL-6YB,T0CN000302,0,MM,6,133.35,133.367,133.374,133.359,133.363,133.352,,,,,,,,,,,,,,,133.361,133.35,133.374,0.024,133.48,133.22,133.48,133.22,0.13,RT-06,
20230110135453,HVPQC010,D5-R/D-YRT06 ROUTING PCB DIMENSION CHECK A,M321R2GA3BB6-CQKVS-6GB,T0U2000302,0,MM,6,133.362,133.344,133.345,133.358,133.343,133.341,,,,,,,,,,,,,,,133.349,133.341,133.362,0.021,133.48,133.22,133.48,133.22,0.11,YRT-06,
20230110135453,HVPQC010,D4-L/RD-YRT01 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEBY-6SB,T0C8000302,0,MM,6,133.375,133.357,133.34,133.34,133.329,133.344,,,,,,,,,,,,,,,133.348,133.329,133.375,0.046,133.48,133.22,133.445,133.295,0.1036,YRT-01,
20230110135453,HVPQC010,D4-L/RD-YRT03 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEBY-6SB,T0C7000302,0,MM,6,133.358,133.374,133.39,133.373,133.381,133.383,,,,,,,,,,,,,,,133.377,133.358,133.39,0.032,133.48,133.22,133.439,133.295,0.0918,YRT-03,
20230110135453,HVPQC010,D4-L/RD-YRT 09 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEBY-6SB,T0CV000302,0,MM,6,133.402,133.408,133.404,133.408,133.415,133.399,,,,,,,,,,,,,,,133.406,133.399,133.415,0.016,133.48,133.22,133.48,133.22,0.13,YRT-09,
20230110135453,HVPQC010,D4-L/RD-YRT 11 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWECO-6SC,H0BH000302,0,MM,6,133.328,133.332,133.336,133.337,133.344,133.332,,,,,,,,,,,,,,,133.335,133.328,133.344,0.016,133.48,133.22,133.48,133.22,0.13,YRT-11,
20230110135453,HVPQC010,D4-L/RD-YRT 12 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWEBY-6SC,H0BB000302,0,MM,6,133.367,133.36,133.358,133.354,133.354,133.361,,,,,,,,,,,,,,,133.359,133.354,133.367,0.013,133.48,133.22,133.48,133.22,0.13,YRT-12,
20230110135453,HVPQC010,D4-L/RD-YRT 14 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWECO-6SC,H0GA000302,0,MM,6,133.342,133.348,133.351,133.348,133.347,133.342,,,,,,,,,,,,,,,133.346,133.342,133.351,0.009,133.48,133.22,133.48,133.22,0.13,YRT-14,
20230110135453,HVPQC010,D4-L/RD-001 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SC,T0B1000302,0,MM,6,133.374,133.371,133.374,133.376,133.394,133.374,,,,,,,,,,,,,,,133.377,133.371,133.394,0.023,133.48,133.22,133.404,133.351,0.1233,RT-001,
20230112205526,HVPRO105,SM2B1 SOLDER PASTE VOLUME BGA PAD,MZ1L21T9HCLS-00A07-6X3,H1LE000302,0,%,5,110.6,121.5,115.7,119.8,121.3,,,,,,,,,,,,,,,,117.78,110.6,121.5,10.9,180.0,50.0,180.0,50.0,30.0,,S20230112059
20230112205526,HVPRO105,SM2B2 SOLDER PASTE VOLUME BGA PAD,MZ1L21T9HCLS-00A07-6X3,H1LE000302,1,%,5,119.8,108.3,112.6,108.7,121.5,,,,,,,,,,,,,,,,114.18,108.3,121.5,13.2,180.0,50.0,180.0,50.0,30.0,,S20230112060
20230112021736,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZ7L31T9HBLT-00B7C-6Q3,H1LF000302,0,%,5,111.2,120.2,123.7,125.4,121.2,,,,,,,,,,,,,,,,120.34,111.2,125.4,14.2,180.0,50.0,180.0,50.0,30.0,,S20230112061
20230112211327,HVPRO105,SM2A2 SOLDER PASTE VOLUME BGA PAD,MZ7L31T9HBLT-00B7C-6Q3,H1PG000302,0,%,5,121.6,120.3,125.3,102.1,119.9,,,,,,,,,,,,,,,,117.84,102.1,125.3,23.2,180.0,50.0,180.0,50.0,30.0,,S20230112062
20230113013221,HVMHA217,SSD-M2-SRT-001 ROUTING DIMENTION CHECK A,MZ1L21T9HCLS-00A07-6X3,H1LA260302,0,MM,5,-0.227,-0.201,-0.207,-0.2,-0.203,,,,,,,,,,,,,,,,-0.208,-0.227,-0.2,0.027,0.0,-0.5,0.0,-0.5,-0.3,SRT-001,S20230113008
20230114122915,HVPQC010,SM-D SOLDER PASTE VOLUME BGA PAD,M393A4K40DB2-CTD6Y-6SC,T0YD000225,0,%,5,112.5,99.7,115.3,109.7,120.5,,,,,,,,,,,,,,,,111.54,99.7,120.5,20.8,180.0,50.0,122.13,106.56,28.53,,
20230205013306,HVPQC010,D4-L/RD-YRT7 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0F8000305,0,MM,6,133.345,133.346,133.346,133.347,133.343,133.343,,,,,,,,,,,,,,,133.345,133.343,133.347,0.004,133.48,133.22,133.48,133.298,0.1059,YRT-07,
20230205013306,HVPQC010,D4-L/RD-YRT02 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0HE000305,0,MM,6,133.378,133.368,133.38,133.373,133.378,133.382,,,,,,,,,,,,,,,133.377,133.368,133.382,0.014,133.48,133.22,133.43,133.29,0.094,YRT-02,
20230205013306,HVPQC010,D4-L/RD-YRT01 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0K8000305,0,MM,6,133.379,133.375,133.379,133.378,133.375,133.376,,,,,,,,,,,,,,,133.377,133.375,133.379,0.004,133.48,133.22,133.445,133.295,0.1036,YRT-01,
20230205013306,HVPQC010,D4-L/RD-001 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0HP000305,0,MM,6,133.366,133.361,133.366,133.36,133.368,133.372,,,,,,,,,,,,,,,133.366,133.36,133.372,0.012,133.48,133.22,133.404,133.351,0.1233,RT-001,
20230205013306,HVPQC010,D4-L/RD-YRT 10 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0HS000305,0,MM,6,133.359,133.371,133.374,133.372,133.368,133.363,,,,,,,,,,,,,,,133.368,133.359,133.374,0.015,133.48,133.22,133.48,133.22,0.13,YRT-10,
20230205013306,HVPQC010,D4-L/RD-5 ROUTING PCB DIMENSION CHECK A,M393A8G40CB4-CWECO-6KC,T0Z6000305,1,MM,6,133.324,133.326,133.328,133.321,133.324,133.326,,,,,,,,,,,,,,,133.325,133.321,133.328,0.007,133.48,133.22,133.356,133.318,0.1329,RT-05,
20230205013306,HVPQC010,D4-L/RD-10 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0HG000305,0,MM,6,133.4,133.402,133.394,133.391,133.413,133.414,,,,,,,,,,,,,,,133.402,133.391,133.414,0.023,133.48,133.22,133.48,133.298,0.1059,RT-10,
20230107093929,HVPRO105,SM-2C1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H1XB000301,0,%,5,102.3,104.6,105.1,110.4,111.5,,,,,,,,,,,,,,,,106.78,102.3,111.5,9.2,180.0,50.0,180.0,50.0,30.0,,S20230107024
20230107093929,HVPRO105,SM-2C2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H0Z6000301,0,%,5,110.5,113.6,117.5,120.1,122.3,,,,,,,,,,,,,,,,116.8,110.5,122.3,11.8,180.0,50.0,180.0,50.0,30.0,,S20230107025
20230107093929,HVPRO105,SM-2D1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1ZE000301,0,%,5,100.6,101.5,100.9,102.5,103.4,,,,,,,,,,,,,,,,101.78,100.6,103.4,2.8,180.0,50.0,180.0,50.0,30.0,,S20230107026
20230107093929,HVPRO105,SM-2D2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1ZE000301,1,%,5,114.6,115.2,113.6,120.8,121.3,,,,,,,,,,,,,,,,117.1,113.6,121.3,7.7,180.0,50.0,180.0,50.0,30.0,,S20230107027
20230107093929,HVPRO105,SM2F1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1ZC000301,0,%,5,114.3,105.2,117.6,106.5,109.8,,,,,,,,,,,,,,,,110.68,105.2,117.6,12.4,180.0,50.0,180.0,50.0,30.79,,S20230107028
20230107093929,HVPRO105,SM2F2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1ZC000301,1,%,5,107.6,114.6,112.5,108.5,109.6,,,,,,,,,,,,,,,,110.56,107.6,114.6,7.0,180.0,50.0,180.0,50.0,30.79,,S20230107029
20230107093929,HVPRO105,SM2G1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H0X6000301,0,%,5,109.5,108.2,112.5,116.3,117.5,,,,,,,,,,,,,,,,112.8,108.2,117.5,9.3,180.0,50.0,180.0,50.0,30.79,,S20230107030
20230107093929,HVPRO105,SM2G2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H0QB000301,0,%,5,115.2,113.2,118.5,119.5,121.3,,,,,,,,,,,,,,,,117.54,113.2,121.3,8.1,180.0,50.0,180.0,50.0,30.79,,S20230107031
20230107093929,HVPRO105,SM2H1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1ZF000301,0,%,5,106.3,102.1,112.5,110.9,117.4,,,,,,,,,,,,,,,,109.84,102.1,117.4,15.3,180.0,50.0,180.0,50.0,30.79,,S20230107032
20230107093929,HVPRO105,SM2H2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1XS000301,0,%,5,105.6,107.8,109.5,110.5,112.6,,,,,,,,,,,,,,,,109.2,105.6,112.6,7.0,180.0,50.0,180.0,50.0,30.79,,S20230107033
20230107022459,HVPQC010,SM-2C1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H0OD000301,0,%,5,113.3,111.6,113.6,110.8,119.4,,,,,,,,,,,,,,,,113.74,110.8,119.4,8.6,180.0,50.0,180.0,50.0,30.0,,S20230107054
20230107022459,HVPQC010,SM-2C2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H0OD000301,1,%,5,119.8,114.7,112.9,103.1,103.1,,,,,,,,,,,,,,,,110.72,103.1,119.8,16.7,180.0,50.0,180.0,50.0,30.0,,S20230107055
20230107022459,HVPQC010,SM-2D1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T1QP000301,0,%,5,119.3,114.9,123.9,118.8,110.0,,,,,,,,,,,,,,,,117.38,110.0,123.9,13.9,180.0,50.0,180.0,50.0,30.0,,S20230107056
20230107022459,HVPQC010,SM-2D2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T1QP000301,1,%,5,113.3,119.1,113.3,122.1,115.6,,,,,,,,,,,,,,,,116.68,113.3,122.1,8.8,180.0,50.0,180.0,50.0,30.0,,S20230107057
20230107022459,HVPQC010,SM2E1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H0X5000301,0,%,5,124.3,125.6,118.3,123.1,123.7,,,,,,,,,,,,,,,,123.0,118.3,125.6,7.3,180.0,50.0,180.0,50.0,30.79,,S20230107058
20230107022459,HVPQC010,SM2E2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H1OD000301,0,%,5,114.3,108.4,115.4,103.9,113.6,,,,,,,,,,,,,,,,111.12,103.9,115.4,11.5,180.0,50.0,180.0,50.0,30.79,,S20230107059
20230107022459,HVPQC010,SM2F1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T1QO000301,0,%,5,120.1,120.4,122.1,101.2,121.9,,,,,,,,,,,,,,,,117.14,101.2,122.1,20.9,180.0,50.0,180.0,50.0,30.79,,S20230107060
20230107022459,HVPQC010,SM2F2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T1QO000301,1,%,5,109.8,118.6,105.9,111.9,122.8,,,,,,,,,,,,,,,,113.8,105.9,122.8,16.9,180.0,50.0,180.0,50.0,30.79,,S20230107061
20230107222548,HVPQC010,SM2G1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H1TA000301,0,%,5,109.1,105.1,115.4,110.3,104.8,,,,,,,,,,,,,,,,108.94,104.8,115.4,10.6,180.0,50.0,180.0,50.0,30.79,,S20230107062
20230107222548,HVPQC010,SM2G2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H0X4000301,0,%,5,121.3,119.3,118.1,114.6,116.0,,,,,,,,,,,,,,,,117.86,114.6,121.3,6.7,180.0,50.0,180.0,50.0,30.79,,S20230107063
20230107222548,HVPQC010,SM2H1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1QL000301,0,%,5,109.1,119.1,112.9,117.3,113.5,,,,,,,,,,,,,,,,114.38,109.1,119.1,10.0,180.0,50.0,180.0,50.0,30.79,,S20230107064
20230107222548,HVPQC010,SM2H2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1QL000301,1,%,5,118.1,101.7,114.5,111.9,113.4,,,,,,,,,,,,,,,,111.92,101.7,118.1,16.4,180.0,50.0,180.0,50.0,30.79,,S20230107065
20230107222548,HVPQC010,SM-A SOLDER PASTE VOLUME BGA PAD,M323R1GB4BB0-CQKOL-6YB,T1QD000301,0,%,5,119.1,118.4,113.7,119.1,113.4,,,,,,,,,,,,,,,,116.74,113.4,119.1,5.7,180.0,50.0,120.99,105.98,27.51,,S20230107066
20230107222548,HVPQC010,SM-B SOLDER PASTE VOLUME BGA PAD,M471A2G43AB2-CWED0-60B,T0OD000301,0,%,5,117.3,118.5,116.3,120.1,117.6,,,,,,,,,,,,,,,,117.96,116.3,120.1,3.8,180.0,50.0,122.29,107.16,25.9,,S20230107067
20230107222548,HVPQC010,SM-C SOLDER PASTE VOLUME BGA PAD,M425R1GB4BB0-CQKOL-6YB,T1ZP000301,0,%,5,126.9,102.8,120.3,105.5,118.8,,,,,,,,,,,,,,,,114.86,102.8,126.9,24.1,180.0,50.0,124.38,108.12,50.0,,
20230107222548,HVPQC010,SM-F SOLDER PASTE VOLUME BGA PAD,M425R1GB4BB0-CQKOL-6YB,T1ZL000301,0,%,5,110.7,117.3,100.3,122.6,122.5,,,,,,,,,,,,,,,,114.68,100.3,122.6,22.3,180.0,50.0,122.52,107.2,28.09,,
20230107222548,HVPQC010,SM-H SOLDER PASTE VOLUME BGA PAD,M393A8G40CB4-CWEBY-6KB,T1O2000301,0,%,5,110.9,117.5,118.2,107.4,119.7,,,,,,,,,,,,,,,,114.74,107.4,119.7,12.3,180.0,50.0,121.33,106.44,27.28,,
20230107222548,HVPQC010,SM-I1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H1TN000301,0,%,5,120.1,118.9,112.0,115.6,115.4,,,,,,,,,,,,,,,,116.4,112.0,120.1,8.1,180.0,50.0,180.0,50.0,30.31,,S20230107068
20230107222548,HVPQC010,SM-I2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H1TN000301,1,%,5,101.6,112.8,120.6,115.0,119.3,,,,,,,,,,,,,,,,113.86,101.6,120.6,19.0,180.0,50.0,180.0,50.0,30.31,,S20230107069
20230107222548,HVPQC010,SM-J1 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKVS-6GB,T1QX000301,0,%,5,112.1,106.8,117.9,123.7,115.4,,,,,,,,,,,,,,,,115.18,106.8,123.7,16.9,180.0,50.0,123.23,104.88,33.63,,
20230107222548,HVPQC010,SM-J2 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKVS-6GB,T1QY000301,0,%,5,118.6,106.3,119.5,119.9,118.6,,,,,,,,,,,,,,,,116.58,106.3,119.9,13.6,180.0,50.0,121.54,105.04,30.24,,
20230107222548,HVPQC010,SM-K1 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKVS-6GB,T1RK000301,0,%,5,119.1,116.4,110.3,113.7,112.9,,,,,,,,,,,,,,,,114.48,110.3,119.1,8.8,180.0,50.0,122.18,104.1,33.14,,S20230107070
20230107222548,HVPQC010,SM-K2 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKVS-6GB,T1CZ000301,0,%,5,122.9,105.4,110.3,117.3,116.1,,,,,,,,,,,,,,,,114.4,105.4,122.9,17.5,180.0,50.0,120.55,104.58,29.27,,
20230107222548,HVPQC010,SM-L1 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKVS-6GB,T1RN000301,0,%,5,115.8,104.5,118.6,121.4,120.4,,,,,,,,,,,,,,,,116.14,104.5,121.4,16.9,180.0,50.0,121.33,107.1,26.08,,
20230107222548,HVPQC010,SM-L2 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKVS-6GB,T1AP000301,0,%,5,112.3,123.9,111.6,109.8,119.6,,,,,,,,,,,,,,,,115.44,109.8,123.9,14.1,180.0,50.0,123.36,105.63,32.5,,
20230107222548,HVPQC010,SM-M1 SOLDER PASTE VOLUME BGA PAD,M321R4GA3BB6-CQKDS-6GB,T1ZS000301,0,%,5,116.2,122.1,101.4,112.9,119.2,,,,,,,,,,,,,,,,114.36,101.4,122.1,20.7,180.0,50.0,121.49,107.93,24.85,,
20230107225352,HVPQC010,SM-M2 SOLDER PASTE VOLUME BGA PAD,M321R4GA3BB6-CQKDS-6GB,T1ZR000301,0,%,5,108.7,105.1,117.5,123.7,123.7,,,,,,,,,,,,,,,,115.74,105.1,123.7,18.6,180.0,50.0,121.54,106.7,27.2,,
20230114234901,HVPQC010,SM-H SOLDER PASTE VOLUME BGA PAD,M393A8G40CB4-CWEBY-6KB,T1H5000302,0,%,5,107.7,111.6,118.1,117.4,108.6,,,,,,,,,,,,,,,,112.68,107.7,118.1,10.4,180.0,50.0,121.33,106.44,27.28,,
20230114234901,HVPQC010,SM-I1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1FI000302,0,%,5,100.6,103.8,112.5,101.4,116.2,,,,,,,,,,,,,,,,106.9,100.6,116.2,15.6,180.0,50.0,180.0,50.0,30.31,,S20230115004
20230114234901,HVPQC010,SM-I2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1FI000302,1,%,5,107.5,96.5,103.8,113.6,102.7,,,,,,,,,,,,,,,,104.82,96.5,113.6,17.1,180.0,50.0,180.0,50.0,30.31,,S20230115005
20230114234901,HVPQC010,SM-N1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1KQ000302,0,%,5,114.4,121.3,119.5,111.9,113.8,,,,,,,,,,,,,,,,116.18,111.9,121.3,9.4,180.0,50.0,123.28,108.05,27.92,,S20230115006
20230114234901,HVPQC010,SM-N2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1KQ000302,1,%,5,120.3,115.5,121.6,111.4,112.9,,,,,,,,,,,,,,,,116.34,111.4,121.6,10.2,180.0,50.0,124.65,108.11,30.33,,
20230114234901,HVPQC010,SM-O1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1FA000302,0,%,5,113.6,114.6,117.7,120.5,122.8,,,,,,,,,,,,,,,,117.84,113.6,122.8,9.2,180.0,50.0,124.43,109.46,27.43,,S20230115007
20230114234901,HVPQC010,SM-O2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1FA000302,1,%,5,123.5,112.8,109.1,116.3,114.7,,,,,,,,,,,,,,,,115.28,109.1,123.5,14.4,180.0,50.0,124.94,108.17,30.75,,
20230114234901,HVPQC010,SM-P1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1FE000302,0,%,5,107.6,113.8,122.5,118.1,117.9,,,,,,,,,,,,,,,,115.98,107.6,122.5,14.9,180.0,50.0,123.74,106.38,31.82,,
20230114234901,HVPQC010,SM-P2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1FE000302,1,%,5,115.9,120.8,114.6,122.9,113.5,,,,,,,,,,,,,,,,117.54,113.5,122.9,9.4,180.0,50.0,123.96,107.04,31.02,,S20230115008
20230114234901,HVPQC010,SM-R1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1KK000302,0,%,5,108.1,113.0,116.2,107.9,110.3,,,,,,,,,,,,,,,,111.1,107.9,116.2,8.3,180.0,50.0,122.41,105.87,30.31,,S20230115009
20230114234901,HVPQC010,SM-R2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1KK000302,1,%,5,113.7,116.1,106.3,108.5,115.2,,,,,,,,,,,,,,,,111.96,106.3,116.1,9.8,180.0,50.0,123.21,104.77,33.81,,S20230115010
20230114234901,HVPQC010,SM-S1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1FE000302,1,%,5,118.8,116.9,123.0,114.2,111.6,,,,,,,,,,,,,,,,116.9,111.6,123.0,11.4,180.0,50.0,122.89,106.37,30.29,,
20230114234901,HVPQC010,SM-S2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1FE000302,1,%,5,112.1,106.9,110.4,117.2,114.3,,,,,,,,,,,,,,,,112.18,106.9,117.2,10.3,180.0,50.0,122.66,105.84,30.83,,
20230114234901,HVPQC010,SM-W SOLDER PASTE VOLUME BGA PAD,M378A1G44AB0-CWEDY-60B,T1H3000302,0,%,5,111.5,116.4,105.8,118.3,107.7,,,,,,,,,,,,,,,,111.94,105.8,118.3,12.5,180.0,50.0,126.05,104.69,39.14,,
